yyyymm,index,D12,E12,BM,TBL,AAA,BAA,LTY,NTIS,Rfree,INFL,LTR,corpr,SVAR,csp,Stockreturn,RET,DP,DY,EP,DFY,DFR
1935-06-01,10.23,0.44,0.81,0.6818181818,0.0015,0.0361,0.0577,0.027,0.0193439766,0.0001,-0.0072463768,0.0092,0.0112,0.0028104575,,0.070533,0.067124,-0.8915135520698302,-0.00747201483870108,-0.2812540313156525,0.0216,0.0178
1935-07-01,11.08,0.44,0.7933,0.6393091975,0.0015,0.0356,0.0567,0.0268,0.0174097747,0.0001,0.0,0.0046,0.0111,0.0016800484,,0.083814,0.082471,-0.9047945520698302,0.0,-0.3153678186741798,0.0211,0.0222
1935-08-01,11.32,0.44,0.7767,0.6336866902,0.0016,0.036,0.0558,0.0281,0.0049816151,0.0001,0.0,-0.0133,-0.0042,0.0037749859,,0.026569,0.022105,-0.8475495520698302,0.0,-0.2792701035565355,0.019800000000000005,0.0414
1935-09-01,11.59,0.44,0.76,0.6117343845,0.002,0.0359,0.0553,0.0282,0.0080266211,0.0001,0.0,0.0009,0.0,0.0024288238,,0.025526,0.022175,-0.8465065520698303,0.0,-0.2999628457017603,0.0194,0.027299999999999998
1935-10-01,12.46,0.45,0.76,0.5775010734,0.002,0.0352,0.0554,0.0279,0.0029507271,0.0001,0.0,0.0061,0.0042,0.0032591933,,0.071803,0.070634,-0.8703106962177716,0.022472855852058604,-0.3462398457017603,0.020199999999999996,0.0218
1935-11-01,12.95,0.46,0.76,0.5669523676,0.0016,0.0347,0.0543,0.028,0.0022194292,0.0002,0.0072992701,0.001,0.0069,0.0031496826,,0.051943,0.04562,-0.8284717894989962,0.021978906718775337,-0.3263798457017603,0.0196,0.027
1935-12-01,13.43,0.47,0.76,0.5599111913,0.0015,0.0344,0.053,0.0276,0.0086888346,0.0001,0.0,0.007,0.0083,0.0028973664,,0.039887,0.036744,-0.7949095842780328,0.02150620522096347,-0.3143238457017603,0.0186,0.0206
1936-01-01,14.31,0.48,0.77,0.5398354405,0.002,0.0337,0.05,0.0285,0.0089077281,0.0001,0.0,0.0055,0.0082,0.0018671591,,0.071832,0.070187,-0.8058011750802004,0.021053409197832385,-0.3331967641344075,0.016300000000000002,0.023
1936-02-01,14.55,0.49,0.78,0.5290762473,0.002,0.0332,0.048,0.0281,0.0137604535,0.0001,0.0,0.0081,0.0054,0.0022225935,,0.022461,0.018857,-0.7358108878774647,0.020619287202735648,-0.2709223592984996,0.0148,0.02
1936-03-01,14.92,0.5,0.79,0.5276960471,0.002,0.0329,0.0486,0.0275,0.0134560371,0.0002,-0.0072463768,0.0106,0.0082,0.0050044798,,0.024029,0.021457,-0.7171761805599453,0.020202707317519497,-0.2597513335210698,0.0157,0.0169
1936-04-01,13.77,0.5167,0.82,0.5663485961,0.002,0.0329,0.0491,0.0274,0.019252871,0.0002,0.0,0.0035,0.0026,0.0057607721,,-0.077588,-0.078356,-0.582704843688998,0.0328543368709473,-0.12086293872383831,0.0162,0.0239
1936-05-01,14.40,0.5333,0.85,0.5404874214,0.002,0.0327,0.0494,0.0273,0.0186275943,0.0002,0.0,0.004,0.004,0.0029079379,,0.053106,0.046971,-0.6817771613755805,0.03162168231341744,-0.21562492949777495,0.0167,0.0233
1936-06-01,14.84,0.55,0.88,0.523178388,0.002,0.0324,0.049,0.0273,0.0208134501,0.0003,0.0072992701,0.0021,0.0082,0.0015684951,,0.032542,0.029509,-0.6303790007556204,0.030834160619960138,-0.1603753715098849,0.016600000000000004,0.0252
1936-07-01,15.85,0.57,0.9,0.5004246027,0.0015,0.0323,0.0484,0.0271,0.0217469882,0.0001,0.0072463768,0.006,0.0011,0.001568553,,0.073442,0.072356,-0.6355609181535413,0.03571808260207909,-0.1788025156578263,0.016099999999999996,0.0211
1936-08-01,15.99,0.59,0.92,0.496121234,0.002,0.0321,0.0474,0.0264,0.0196660344,0.0002,0.0071942446,0.0111,0.0067,0.0026195074,,0.014124,0.00893,-0.541756742082372,0.03448617607116933,-0.09750560893905101,0.015300000000000001,0.0153
1936-09-01,16.01,0.61,0.94,0.4915981409,0.0016,0.0318,0.0462,0.0268,0.021398483,0.0001,0.0,-0.0031,0.0067,0.0011837587,,0.004817,0.001617,-0.49911332181478013,0.03333642026759187,-0.06669240371808753,0.014399999999999996,0.0299
1936-10-01,17.21,0.6467,0.9667,0.4657070279,0.0013,0.0318,0.0454,0.0269,0.021804227,0.0002,0.0,0.0006,0.0025,0.0022244051,,0.076281,0.075272,-0.5121537705295899,0.05842355128519022,-0.11014806951157731,0.013600000000000001,0.0263
1936-11-01,17.28,0.6833,0.9933,0.4502783539,0.0011,0.0315,0.0452,0.0257,0.022840762,0.0001,0.0,0.0205,0.0109,0.0028304004,,0.010666,-0.000321,-0.39148727719540444,0.055051493334185464,-0.01738854576082681,0.013699999999999997,0.0052
1936-12-01,17.18,0.72,1.02,0.4585881045,0.0012,0.031,0.0453,0.0255,0.0252247216,0.0,0.0,0.0038,0.001,0.0014983745,,-0.00383,-0.007289,-0.3246740669720361,0.05231721022336833,0.02363262729617973,0.0143,0.021699999999999997
1937-01-01,17.83,0.73,1.05,0.4465735628,0.0017,0.031,0.0449,0.0258,0.0250032496,0.0001,0.0071428571,-0.0013,0.0024,0.0015725492,,0.036648,0.035916,-0.35135874483970025,0.013793322132335861,0.012142164169432049,0.013900000000000003,0.0271
1937-02-01,18.09,0.74,1.08,0.4407757653,0.0015,0.0322,0.0453,0.0253,0.0252076774,0.0002,0.0,0.0086,-0.0046,0.0013067889,,0.018483,0.01535,-0.31958809278392164,0.013605652055778628,0.058478041136128395,0.0131,0.0167
1937-03-01,17.92,0.75,1.11,0.4586663806,0.0038,0.0332,0.0468,0.0285,0.0335068293,0.0001,0.0070921986,-0.0411,-0.0114,0.0031144795,,-0.003511,-0.006242,-0.2841710724517809,0.013423020332140712,0.10787101532424286,0.013600000000000001,0.0696
1937-04-01,16.43,0.78,1.13,0.4906180065,0.0056,0.0342,0.0484,0.0284,0.0281072644,0.0003,0.0070422535,0.0039,0.0068,0.0054667794,,-0.080646,-0.08149,-0.1678153592984996,0.039220713153281295,0.20286363272424912,0.014199999999999997,0.0245
1937-05-01,16.26,0.81,1.15,0.4893824051,0.0041,0.0333,0.0484,0.0282,0.0282780631,0.0006,0.006993007,0.0053,0.004,0.0035930723,0.0033983845,-0.005699,-0.011686,-0.20502203131565253,0.03774032798284707,0.14546094237515864,0.015099999999999995,0.0229
1937-06-01,15.40,0.84,1.17,0.5049610206,0.0036,0.0328,0.0493,0.0285,0.0312661665,0.0003,0.0,-0.0018,0.0053,0.0029841706,0.0042059432,-0.053803,-0.057853,-0.12055038714477781,0.036367644170874736,0.21080674880966468,0.016499999999999994,0.0303
1937-07-01,16.98,0.8167,1.1867,0.4646486604,0.0028,0.0325,0.0491,0.0277,0.027224932,0.0003,0.0069444444,0.0138,0.0039,0.0029822171,0.0036298634,0.098991,0.098012,-0.30147444861790706,-0.02813006147312927,0.07218534568895643,0.016599999999999997,0.0139
1937-08-01,16.04,0.7933,1.2033,0.481934502,0.0029,0.0324,0.0492,0.0286,0.0310644128,0.0002,0.0,-0.0104,-0.0017,0.0021407944,0.0033254414,-0.051183,-0.056291,-0.18037081867417978,-0.02907037005627272,0.23625078246197986,0.016800000000000002,0.039
1937-09-01,13.76,0.77,1.22,0.5531474413,0.0031,0.0328,0.0516,0.0284,0.0358467256,0.0004,0.0068965517,0.0045,0.0025,0.0158211464,0.0033385337,-0.13961,-0.143683,-0.1217547641344075,-0.029810945460227722,0.3384608587451652,0.018799999999999997,0.0239
1937-10-01,12.36,0.78,1.19,0.6174176776,0.002,0.0327,0.0552,0.0283,0.0409585636,0.0002,0.0,0.0042,0.0067,0.0317222407,0.0036049556,-0.102722,-0.103703,-0.14573935929849963,0.012903404835907906,0.27667530712343796,0.0225,0.0241
1937-11-01,11.11,0.79,1.16,0.6924198251,0.0009,0.0324,0.0582,0.0278,0.0420308074,0.0002,-0.0068493151,0.0096,0.0067,0.0219733915,0.0027108586,-0.084289,-0.100254,-0.15143333352106983,0.012739025777429774,0.23270900511827322,0.025800000000000003,0.0182
1937-12-01,10.55,0.8,1.13,0.7074886223,0.0011,0.0321,0.0573,0.0273,0.0317754,0.0,-0.0068965517,0.0082,0.0067,0.0069549625,0.0028331217,-0.045828,-0.053019,-0.1773155513142097,0.012578782206860123,0.1680456327242491,0.0252,0.0191
1938-01-01,10.69,0.7933,1.0767,0.7015672438,0.001,0.0317,0.0589,0.0271,0.0388017219,0.0,-0.0138888889,0.0057,0.0038,0.0097512413,0.0027731382,0.012163,0.011096,-0.2437168186741798,-0.00841026735997008,0.06173780783953422,0.027200000000000002,0.0214
1938-02-01,11.34,0.7867,1.0233,0.6595186671,0.0008,0.032,0.0597,0.0268,0.0322477805,0.0,-0.0070422535,0.0052,0.001,0.0077724907,0.002129031,0.065757,0.061131,-0.3056652976469403,-0.00835447897276051,-0.04272430088942721,0.027700000000000002,0.0216
1938-03-01,8.50,0.78,0.97,0.8923698838,0.0008,0.0322,0.063,0.0273,0.0338452494,-0.0001,0.0,-0.0037,-0.0087,0.015067942,0.0029648264,-0.254106,-0.257951,0.005644640701500392,-0.008553061651559307,0.22364679251529143,0.0308,0.031
1938-04-01,9.70,0.7667,0.9033,0.7907934802,0.0009,0.033,0.0647,0.0259,0.0271608523,0.0001,0.0070921986,0.021,0.0138,0.0188927247,0.0041609632,0.142667,0.140966,-0.40832668841728825,-0.017198329118788658,-0.2443675548263392,0.03169999999999999,0.004899999999999998
1938-05-01,9.27,0.7533,0.8367,0.8195656209,0.0005,0.0322,0.0606,0.0257,0.0299773272,0.0,-0.0070422535,0.0044,0.001,0.007651434,0.0052741344,-0.039973,-0.046036,-0.24331872415048808,-0.017632035733199825,-0.13831669568058408,0.0284,0.0213
1938-06-01,11.56,0.74,0.77,0.659545862,0.0005,0.0326,0.0625,0.0259,0.0167445455,0.0,0.0,0.0004,0.0095,0.0118093088,0.0060859031,0.253519,0.249304,-0.5546240927839217,-0.017813368633433524,-0.5148837641344075,0.029900000000000003,0.0255
1938-07-01,12.40,0.7133,0.72,0.6253541076,0.0007,0.0322,0.0563,0.0257,0.0170555147,-0.0001,0.0,0.0043,0.0066,0.0068298756,0.0056852727,0.074738,0.073872,-0.41259118969814457,-0.03674809691422293,-0.40324206697203613,0.024100000000000003,0.021400000000000002
1938-08-01,12.06,0.6867,0.67,0.6340202484,0.0006,0.0318,0.0549,0.0259,0.0143082728,0.0,0.0,0.0,-0.0019,0.0059815684,0.0053420437,-0.025901,-0.029465,-0.34995676335550635,-0.03800457365736182,-0.37457656659712524,0.023099999999999996,0.0259
1938-09-01,12.24,0.66,0.62,0.6242488512,0.0008,0.0321,0.0565,0.0259,0.0118961742,0.0002,0.0,0.0022,0.0109,0.0170467064,0.0061280147,0.016932,0.013867,-0.4324474439616658,-0.03965768060615943,-0.4949678009429998,0.024400000000000005,0.0237
1938-10-01,13.17,0.61,0.6267,0.5819547881,0.0005,0.0315,0.0536,0.0254,0.0079325974,0.0001,-0.0070921986,0.0087,0.008,0.0044044304,0.0056028459,0.07896,0.0782,-0.5732563218147801,-0.07878087785311433,-0.5462473217515073,0.0221,0.0167
1938-11-01,12.73,0.56,0.6333,0.5893739154,0.0004,0.031,0.0523,0.0257,0.0085352672,-0.0006,0.0,-0.0022,0.0037,0.0046441678,0.0051181861,-0.026207,-0.032784,-0.5536114952529421,-0.08552217343816193,-0.4306040354597525,0.0213,0.0279
1938-12-01,13.21,0.51,0.64,0.5720393884,0.0003,0.0308,0.0527,0.0252,0.0057217127,0.0,0.0,0.008,0.0122,0.0022909395,0.0041669638,0.04481,0.041538,-0.7181545532637656,-0.09352605801082359,-0.4910971026284195,0.021899999999999996,0.0172
1939-01-01,12.30,0.5133,0.6633,0.6142181413,0.0003,0.0301,0.0512,0.0249,-0.0036013643,-0.0001,0.0,0.0059,0.0022,0.0072954961,0.0043106526,-0.070506,-0.071314,-0.5963888094158797,0.006449743847885991,-0.34002190245062675,0.021100000000000004,0.019
1939-02-01,12.70,0.5167,0.6867,0.5994568907,0.0003,0.03,0.0505,0.0245,0.0006149354,0.0001,-0.0071428571,0.008,0.0064,0.0032916439,0.0026295286,0.039292,0.034357,-0.699584843688998,0.006601965726881653,-0.41514976335550635,0.020500000000000004,0.0165
1939-03-01,10.98,0.52,0.71,0.6606492718,0.0003,0.0299,0.0489,0.0237,-0.0012606856,-0.0001,0.0,0.0125,0.0022,0.0085387031,0.002714895,-0.134821,-0.138171,-0.519105467406664,0.006366376282334052,-0.20766930894677602,0.019,0.011199999999999998
1939-04-01,10.92,0.5233,0.7267,0.6784545879,0.0003,0.0302,0.0515,0.0229,-0.0018831933,0.0,-0.0071942446,0.0118,0.0064,0.0092032923,0.0041232361,-0.006611,-0.007842,-0.6409893656039749,0.006326101802688999,-0.3126305413595468,0.021299999999999996,0.0111
1939-05-01,11.60,0.5267,0.7433,0.6303372413,0.0003,0.0297,0.0507,0.0217,-0.0023543238,0.0001,0.0,0.0171,0.0049,0.0035590915,0.0036146113,0.069557,0.06346,-0.7106811524927935,0.006476213111181406,-0.3662125472508893,0.021,0.0046
1939-06-01,10.86,0.53,0.76,0.6667687361,0.0003,0.0292,0.0491,0.0221,-8.63519e-05,0.0001,0.0,-0.0027,0.0035,0.0032023428,0.004162359,-0.06181,-0.065748,-0.5730682724359695,0.006245880056824027,-0.2126268457017603,0.019899999999999998,0.024800000000000003
1939-07-01,12.04,0.54,0.7767,0.6079854809,0.0004,0.0289,0.0484,0.0213,-0.0015621881,0.0,0.0,0.0113,-0.0007,0.0043046092,0.0036497651,0.11131,0.110355,-0.727496139423817,0.018692133012152556,-0.3640111035565355,0.0195,0.01
1939-08-01,11.18,0.55,0.7933,0.6480172606,0.0005,0.0293,0.0485,0.0231,-0.0030065253,-0.0001,0.0,-0.0201,-0.0392,0.0071372431,0.0076878347,-0.067551,-0.073025,-0.5302860007556204,0.01834913866819654,-0.1640028186741798,0.019200000000000002,0.0432
1939-09-01,13.02,0.56,0.81,0.5800479489,0.0014,0.0325,0.05,0.0278,-0.0021095516,0.0001,0.0217391304,-0.0545,0.0151,0.0156839071,0.0070891874,0.181167,0.177572,-0.760985495252942,0.01801850550267836,-0.39188803131565253,0.0175,0.0823
1939-10-01,12.83,0.58,0.84,0.5734790624,0.0005,0.0315,0.0488,0.0247,-0.0018527882,0.0,-0.0070921986,0.041,0.0237,0.0018467448,0.0065611953,-0.016887,-0.01764,-0.5278401754416722,0.035091319811269894,-0.1574663871447778,0.017300000000000003,-0.016300000000000002
1939-11-01,12.20,0.6,0.87,0.5978447388,0.0005,0.03,0.0485,0.0236,-0.0016991367,0.0,0.0,0.0162,0.0079,0.0012842376,0.006625116,-0.040532,-0.051142,-0.4702936237659907,0.03390155167568143,-0.09873006733350766,0.018500000000000003,0.0074
1939-12-01,12.49,0.62,0.9,0.5807053804,0.0004,0.0294,0.0492,0.0226,0.0025507841,0.0,0.0,0.0145,0.0078,0.0010730021,0.0060740339,0.028177,0.023143,-0.5062128009429998,0.03278982282299092,-0.1335375156578263,0.0198,0.008099999999999998
1940-01-01,12.05,0.6233,0.93,0.5993256726,0.0001,0.0288,0.0486,0.0229,0.0077727052,0.0,-0.0071428571,-0.0017,0.0049,0.0014780456,0.0056097591,-0.035927,-0.0368,-0.4368003351673322,0.005308465775667626,-0.03664369283483537,0.019799999999999998,0.0246
1940-02-01,12.13,0.6267,0.96,0.5943769619,0.0002,0.0286,0.0483,0.0228,0.0048402619,0.0,0.0071942446,0.0027,0.0021,0.0004895058,0.0054170362,0.013139,0.006917,-0.48042632175150723,0.005440013415824951,-0.053960994520255164,0.019700000000000002,0.0201
1940-03-01,12.25,0.63,0.99,0.6479598753,0.0002,0.0284,0.048,0.0215,0.0056787088,0.0,0.0,0.0177,0.0049,0.0007091118,0.0050460313,0.013561,0.010518,-0.47559645959655866,0.00525186215494855,-0.02361133585350145,0.0196,0.003799999999999998
1940-04-01,12.19,0.6367,1.0067,0.644074648,0.0002,0.0282,0.0474,0.022,0.0058486658,0.0,0.0,-0.0035,-0.0092,0.001192277,0.0028240977,-0.004478,-0.006231,-0.44697869195915735,0.010578767637401343,0.011155654753240497,0.0192,0.0255
1940-05-01,9.27,0.6433,1.0233,0.8225778696,0.0006,0.0293,0.0494,0.0246,0.0066101852,-0.0002,0.0,-0.0299,-0.0021,0.0186685676,0.0031368279,-0.23148,-0.239765,-0.2096641005651824,0.010312591393974946,0.2545126991105728,0.0201,0.0545
1940-06-01,9.98,0.65,1.04,0.7832213665,0.001,0.0296,0.0511,0.0227,0.0063697907,0.0,0.0071428571,0.0258,0.0121,0.0097970174,0.0035129471,0.083035,0.078208,-0.5138179160924542,0.010361184472728158,-0.04381428684671867,0.0215,-0.0030999999999999986
1940-07-01,10.29,0.6567,1.0533,0.7578880609,0.0005,0.0288,0.048,0.0224,0.0081091893,0.0001,-0.0070921986,0.0052,0.0021,0.0013236754,0.003341704,0.03309,0.031914,-0.4536179857852102,0.010254930307244059,0.018838092860359104,0.019200000000000002,0.0172
1940-08-01,10.56,0.6633,1.0667,0.7417752948,0.0004,0.0285,0.0476,0.0223,0.0090864626,-0.0001,0.0,0.0028,0.0007,0.0035608428,0.0035358124,0.035421,0.026631,-0.44594890245062674,0.01000008333458341,0.02914877064930007,0.019100000000000002,0.0195
1940-09-01,10.66,0.67,1.08,0.720747889,0.0005,0.0282,0.0466,0.0215,0.0096469388,0.0,0.0,0.011,0.0092,0.0029438369,0.0044783699,0.014221,0.010096,-0.41469856659712523,0.010050335853501513,0.0627400411361284,0.018400000000000003,0.010499999999999999
1940-10-01,11.08,0.67,1.07,0.7101998366,0.0002,0.0279,0.0456,0.0214,0.0094148326,0.0,0.0,0.0031,0.0049,0.0014650609,0.004567586,0.041468,0.04018,-0.44194556659712525,0.0,0.026190648473814866,0.0177,0.0183
1940-11-01,10.61,0.67,1.06,0.7352149504,0.0002,0.0275,0.0448,0.0199,0.0101576525,0.0,0.0,0.0205,0.0063,0.005914211,0.0040822286,-0.029431,-0.042997,-0.37104656659712526,0.0,0.08769990812397582,0.0173,-0.0005999999999999998
1940-12-01,10.58,0.67,1.05,0.7290475101,0.0002,0.0271,0.0445,0.0194,0.0125891885,0.0,0.0071428571,0.0067,-0.0023,0.0005078424,0.0042619728,0.002927,-0.00249,-0.40340456659712526,0.0,0.04586316416943205,0.0174,0.0127
1941-01-01,10.07,0.6733,1.0533,0.7701603158,0.0002,0.0275,0.0438,0.0213,0.010853414,-0.0001,0.0,-0.0201,0.0006,0.0018551123,0.0036273185,-0.045555,-0.046847,-0.3500092834309018,0.004913283166223414,0.09748309286035911,0.0163,0.0414
1941-02-01,9.92,0.6767,1.0567,0.7837992949,0.0004,0.0278,0.0442,0.0213,0.0107702342,-0.0001,0.0,0.002,0.0006,0.002751814,0.0020135897,-0.004729,-0.01257,-0.3857982357439573,0.0050370476869445735,0.059879844464848016,0.016400000000000005,0.019299999999999998
1941-03-01,9.96,0.68,1.06,0.8042698827,0.0011,0.028,0.0438,0.0206,0.010060575,0.0001,0.0070921986,0.0096,-0.0022,0.0013646264,0.0018550226,0.008872,0.004173,-0.3945344808119846,0.004864754931972637,0.049396908123975826,0.015799999999999998,0.011000000000000001
1941-04-01,9.31,0.6833,1.07,0.8542496105,0.001,0.0282,0.0433,0.0196,0.0104815348,-0.0001,0.0070422535,0.0129,0.0078,0.0017671007,0.0015840247,-0.062152,-0.063463,-0.31866927719540444,0.004841203616580192,0.12981064847381485,0.015099999999999999,0.006699999999999999
1941-05-01,9.35,0.6867,1.08,0.8491783533,0.0011,0.0281,0.0432,0.0195,0.0099236032,0.0,0.006993007,0.0027,0.0049,0.0015744619,0.0023032693,0.013184,0.00214,-0.38904176335550633,0.0049635138398980705,0.06377704113612839,0.015100000000000002,0.0168
1941-06-01,9.85,0.69,1.09,0.8015267176,0.0012,0.0277,0.0431,0.0191,0.0089675066,0.0,0.0208333333,0.0066,0.0063,0.0011809091,0.0022238989,0.058851,0.052486,-0.42991468139083205,0.0047940819646742905,0.02732669624105241,0.0154,0.012499999999999999
1941-07-01,10.39,0.6933,1.1233,0.7663638481,0.0012,0.0274,0.0428,0.0191,0.0090298599,0.0003,0.0,0.0022,0.0063,0.0012129739,0.002343917,0.057106,0.055619,-0.42339847303369227,0.004771208357139789,0.05916478166538649,0.015399999999999997,0.0169
1941-08-01,10.30,0.6967,1.1567,0.7745428863,0.0013,0.0274,0.0427,0.019,0.0107250203,0.0001,0.0136054422,0.0018,0.0034,0.0005131798,0.0020067334,-0.001113,-0.009736,-0.3602873769460639,0.004892096087628417,0.14668412331921885,0.015300000000000001,0.0172
1941-09-01,10.20,0.7,1.19,0.7782684119,0.001,0.0275,0.043,0.0193,0.0102838552,0.0001,0.0134228188,-0.0012,0.0048,0.0009754417,0.0026685511,-0.007351,-0.011499,-0.34932394393873245,0.004725433007331414,0.18130430712343798,0.015499999999999996,0.0205
1941-10-01,9.50,0.7033,1.18,0.8377185537,0.0009,0.0273,0.0428,0.0182,0.0116872081,0.0,0.0132450331,0.014,0.0034,0.0013100965,0.001620696,-0.064602,-0.065955,-0.2873697356681644,0.004703208270568027,0.23011643847757335,0.015499999999999996,0.004200000000000001
1941-11-01,9.10,0.7067,1.17,0.8608058608,0.0028,0.0272,0.0428,0.0186,0.0103646245,0.0,0.0065359477,-0.0029,-0.0094,0.0012858981,0.0020676588,-0.024916,-0.042107,-0.32223303128532843,0.004822704382835996,0.1819197488096647,0.0156,0.0215
1941-12-01,8.69,0.71,1.16,0.8895097332,0.0033,0.028,0.0438,0.0204,0.0103428263,0.0001,0.0064935065,-0.0177,0.0006,0.0066808135,0.0034469828,-0.038843,-0.046205,-0.303647308946776,0.004658722338552412,0.1872630051182732,0.015799999999999998,0.0381
1942-01-01,8.81,0.7033,1.12,0.9021113244,0.0027,0.0283,0.0429,0.0247,0.0089351822,0.0002,0.0129032258,0.0069,0.0006,0.0022049532,0.0027011593,0.022276,0.020639,-0.37424773566816444,-0.009481426721388408,0.09105268530700326,0.014600000000000002,0.0178
1942-02-01,8.59,0.6967,1.08,0.9260649278,0.0025,0.0285,0.0429,0.0247,0.0093501527,0.0001,0.0063694268,0.0011,-0.0008,0.0012608247,0.0028994323,-0.017647,-0.024642,-0.34375337694606384,-0.009428641277899441,0.09460804113612839,0.0144,0.0236
1942-03-01,8.01,0.69,1.04,1.0348638601,0.0025,0.0286,0.043,0.0244,0.0101204616,0.0001,0.0126582278,0.0092,0.0063,0.0031061137,0.0030109638,-0.064068,-0.069676,-0.30699568139083205,-0.009663304444768206,0.10328871315328134,0.014399999999999996,0.015200000000000002
1942-04-01,7.66,0.68,1.02,1.0802307289,0.0032,0.0283,0.0426,0.0246,0.0110048192,0.0001,0.00625,-0.0029,0.0006,0.0024409752,0.0033975063,-0.037988,-0.040323,-0.3476744808119846,-0.014598799421152553,0.05779062729617973,0.0143,0.0275
1942-05-01,8.15,0.67,1.0,1.0210150674,0.0037,0.0285,0.0427,0.0243,0.010525173,0.0003,0.0124223602,0.0075,0.002,0.0015923892,0.0037664529,0.070339,0.060119,-0.47081656659712523,-0.014815085785140625,-0.070339,0.0142,0.0168
1942-06-01,8.30,0.66,0.98,0.9967098897,0.0037,0.0285,0.0433,0.0244,0.0101983055,0.0002,0.0,0.0003,0.0034,0.0012004676,0.0032658448,0.023544,0.016976,-0.4390594439616658,-0.015037877364540542,-0.043746707317519465,0.014799999999999997,0.0241
1942-07-01,8.56,0.6467,0.9667,0.974271661,0.0038,0.0283,0.043,0.0244,0.0084862716,0.0003,0.0061349693,0.0018,0.002,0.0020886578,0.0014150598,0.036031,0.034314,-0.47190377052958987,-0.020357326567924106,-0.06989806951157732,0.014699999999999998,0.022600000000000002
1942-08-01,8.62,0.6333,0.9533,0.9686824038,0.0038,0.0281,0.0428,0.0244,0.0071526483,0.0003,0.006097561,0.0038,0.0035,0.0006270321,0.0017870239,0.015346,0.007531,-0.4721570354597525,-0.020938264930162598,-0.06317162948260455,0.014699999999999998,0.0206
1942-09-01,8.85,0.62,0.94,0.9440014664,0.0038,0.028,0.0426,0.0244,0.0062435384,0.0003,0.0,0.0003,0.002,0.000472522,0.0028007712,0.032449,0.027671,-0.5104848009429998,-0.02122476548324731,-0.09432440371808753,0.014599999999999998,0.0241
1942-10-01,9.42,0.61,0.97,0.9074889868,0.0038,0.028,0.0424,0.0244,0.0044262784,0.0003,0.0121212121,0.0024,0.0006,0.0012735961,0.0031066091,0.067867,0.066333,-0.5621633218147801,-0.016260520871780315,-0.09832620748470858,0.0144,0.022000000000000002
